"Plot Title: E2"
"#","Date Time, GMT-03:00","Abs Pres, kPa (LGR S/N: 21248003, SEN S/N: 21248003)","Temp, °C (LGR S/N: 21248003, SEN S/N: 21248003)","Coupler Detached (LGR S/N: 21248003)","Coupler Attached (LGR S/N: 21248003)","Stopped (LGR S/N: 21248003)","End Of File (LGR S/N: 21248003)"
1,03/28/23 03:56:26 PM,99.437,24.835,,,,
2,03/28/23 03:56:47 PM,,,Logged,,,
3,03/28/23 03:58:26 PM,104.566,25.416,,,,
4,03/28/23 04:00:26 PM,104.575,24.641,,,,
5,03/28/23 04:02:26 PM,104.564,24.158,,,,
6,03/28/23 04:04:26 PM,104.540,23.869,,,,
7,03/28/23 04:06:26 PM,104.531,23.677,,,,
8,03/28/23 04:08:26 PM,104.522,23.484,,,,
9,03/28/23 04:10:26 PM,104.529,23.388,,,,
10,03/28/23 04:12:26 PM,104.524,23.292,,,,
11,03/28/23 04:14:26 PM,104.535,23.292,,,,
12,03/28/23 04:16:26 PM,104.530,23.196,,,,
13,03/28/23 04:18:26 PM,104.520,23.196,,,,
14,03/28/23 04:20:26 PM,104.520,23.196,,,,
15,03/28/23 04:22:26 PM,104.509,23.196,,,,
16,03/28/23 04:24:26 PM,104.520,23.196,,,,
17,03/28/23 04:26:26 PM,104.515,23.100,,,,
18,03/28/23 04:28:26 PM,104.494,23.100,,,,
19,03/28/23 04:30:26 PM,104.515,23.100,,,,
20,03/28/23 04:32:26 PM,104.494,23.100,,,,
21,03/28/23 04:34:26 PM,104.483,23.100,,,,
22,03/28/23 04:36:26 PM,104.494,23.100,,,,
23,03/28/23 04:38:26 PM,104.504,23.100,,,,
24,03/28/23 04:40:26 PM,104.494,23.100,,,,
25,03/28/23 04:42:26 PM,104.494,23.100,,,,
26,03/28/23 04:44:26 PM,104.494,23.100,,,,
27,03/28/23 04:46:26 PM,104.483,23.100,,,,
28,03/28/23 04:48:26 PM,104.483,23.100,,,,
29,03/28/23 04:50:26 PM,104.483,23.100,,,,
30,03/28/23 04:52:26 PM,104.472,23.100,,,,
31,03/28/23 04:54:26 PM,104.472,23.100,,,,
32,03/28/23 04:56:26 PM,104.450,23.100,,,,
33,03/28/23 04:58:26 PM,104.450,23.100,,,,
34,03/28/23 05:00:26 PM,104.461,23.100,,,,
35,03/28/23 05:02:26 PM,104.461,23.100,,,,
36,03/28/23 05:04:26 PM,104.450,23.100,,,,
37,03/28/23 05:06:26 PM,104.472,23.100,,,,
38,03/28/23 05:08:26 PM,104.483,23.100,,,,
39,03/28/23 05:10:26 PM,104.483,23.100,,,,
40,03/28/23 05:12:26 PM,104.472,23.100,,,,
41,03/28/23 05:14:26 PM,104.472,23.100,,,,
42,03/28/23 05:16:26 PM,104.472,23.100,,,,
43,03/28/23 05:18:26 PM,104.472,23.100,,,,
44,03/28/23 05:20:26 PM,104.461,23.100,,,,
45,03/28/23 05:22:26 PM,104.450,23.100,,,,
46,03/28/23 05:24:26 PM,104.472,23.100,,,,
47,03/28/23 05:26:26 PM,104.472,23.100,,,,
48,03/28/23 05:28:26 PM,104.461,23.100,,,,
49,03/28/23 05:30:26 PM,104.472,23.100,,,,
50,03/28/23 05:32:26 PM,104.450,23.100,,,,
51,03/28/23 05:34:26 PM,104.450,23.100,,,,
52,03/28/23 05:36:26 PM,104.461,23.100,,,,
53,03/28/23 05:38:26 PM,104.461,23.100,,,,
54,03/28/23 05:40:26 PM,104.461,23.100,,,,
55,03/28/23 05:42:26 PM,104.450,23.100,,,,
56,03/28/23 05:44:26 PM,104.472,23.100,,,,
57,03/28/23 05:46:26 PM,104.472,23.100,,,,
58,03/28/23 05:48:26 PM,104.472,23.100,,,,
59,03/28/23 05:50:26 PM,104.483,23.100,,,,
60,03/28/23 05:52:26 PM,104.461,23.100,,,,
61,03/28/23 05:54:26 PM,104.472,23.100,,,,
62,03/28/23 05:56:26 PM,104.461,23.100,,,,
63,03/28/23 05:58:26 PM,104.461,23.100,,,,
64,03/28/23 06:00:26 PM,104.461,23.100,,,,
65,03/28/23 06:02:26 PM,104.450,23.100,,,,
66,03/28/23 06:04:26 PM,104.472,23.100,,,,
67,03/28/23 06:06:26 PM,104.461,23.100,,,,
68,03/28/23 06:08:26 PM,104.461,23.100,,,,
69,03/28/23 06:10:26 PM,104.450,23.100,,,,
70,03/28/23 06:12:26 PM,104.461,23.100,,,,
71,03/28/23 06:14:26 PM,104.450,23.100,,,,
72,03/28/23 06:16:26 PM,104.450,23.100,,,,
73,03/28/23 06:18:26 PM,104.450,23.100,,,,
74,03/28/23 06:20:26 PM,104.450,23.100,,,,
75,03/28/23 06:22:26 PM,104.461,23.100,,,,
76,03/28/23 06:24:26 PM,104.450,23.100,,,,
77,03/28/23 06:26:26 PM,104.461,23.100,,,,
78,03/28/23 06:28:26 PM,104.461,23.100,,,,
79,03/28/23 06:30:26 PM,104.450,23.100,,,,
80,03/28/23 06:32:26 PM,104.450,23.100,,,,
81,03/28/23 06:34:26 PM,104.461,23.100,,,,
82,03/28/23 06:36:26 PM,104.461,23.100,,,,
83,03/28/23 06:38:26 PM,104.472,23.100,,,,
84,03/28/23 06:40:26 PM,104.461,23.100,,,,
85,03/28/23 06:42:26 PM,104.472,23.100,,,,
86,03/28/23 06:44:26 PM,104.461,23.100,,,,
87,03/28/23 06:46:26 PM,104.472,23.100,,,,
88,03/28/23 06:48:26 PM,104.461,23.100,,,,
89,03/28/23 06:50:26 PM,104.461,23.100,,,,
90,03/28/23 06:52:26 PM,104.461,23.100,,,,
91,03/28/23 06:54:26 PM,104.461,23.100,,,,
92,03/28/23 06:56:26 PM,104.472,23.100,,,,
93,03/28/23 06:58:26 PM,104.450,23.100,,,,
94,03/28/23 07:00:26 PM,104.450,23.100,,,,
95,03/28/23 07:02:26 PM,104.461,23.100,,,,
96,03/28/23 07:04:26 PM,104.461,23.100,,,,
97,03/28/23 07:06:26 PM,104.461,23.100,,,,
98,03/28/23 07:08:26 PM,104.450,23.100,,,,
99,03/28/23 07:10:26 PM,104.472,23.100,,,,
100,03/28/23 07:12:26 PM,104.472,23.100,,,,
101,03/28/23 07:14:26 PM,104.440,23.100,,,,
102,03/28/23 07:16:26 PM,104.461,23.100,,,,
103,03/28/23 07:18:26 PM,104.461,23.100,,,,
104,03/28/23 07:20:26 PM,104.461,23.100,,,,
105,03/28/23 07:22:26 PM,104.461,23.100,,,,
106,03/28/23 07:24:26 PM,104.461,23.100,,,,
107,03/28/23 07:26:26 PM,104.472,23.100,,,,
108,03/28/23 07:28:26 PM,104.461,23.100,,,,
109,03/28/23 07:30:26 PM,104.472,23.100,,,,
110,03/28/23 07:32:26 PM,104.472,23.100,,,,
111,03/28/23 07:34:26 PM,104.461,23.100,,,,
112,03/28/23 07:36:26 PM,104.483,23.100,,,,
113,03/28/23 07:38:26 PM,104.461,23.100,,,,
114,03/28/23 07:40:26 PM,104.472,23.100,,,,
115,03/28/23 07:42:26 PM,104.483,23.100,,,,
116,03/28/23 07:44:26 PM,104.483,23.100,,,,
117,03/28/23 07:46:26 PM,104.472,23.100,,,,
118,03/28/23 07:48:26 PM,104.483,23.100,,,,
