"Plot Title: N8"
"#","Date Time, GMT-03:00","Abs Pres, kPa (LGR S/N: 10808552, SEN S/N: 10808552)","Temp, °C (LGR S/N: 10808552, SEN S/N: 10808552)","Abs Pres Barom., kPa (LGR S/N: 2384805, SEN S/N: 2384805)","Water Level, meters (LGR S/N: 10808552)","Coupler Detached (LGR S/N: 10808552)","Coupler Attached (LGR S/N: 10808552)","Stopped (LGR S/N: 10808552)","End Of File (LGR S/N: 10808552)"
1,10/18/19 01:33:06 PM,113.818,17.855,,0.000,Logged,,,
2,10/18/19 02:33:06 PM,113.652,17.855,,-0.017,,,,
3,10/18/19 03:33:06 PM,113.429,17.855,,-0.040,,,,
4,10/18/19 04:33:06 PM,113.268,17.760,,-0.056,,,,
5,10/18/19 05:33:06 PM,113.102,17.760,,-0.073,,,,
6,10/18/19 06:33:06 PM,113.034,17.760,,-0.080,,,,
7,10/18/19 07:33:06 PM,112.985,17.760,,-0.085,,,,
8,10/18/19 08:33:06 PM,112.947,17.760,,-0.089,,,,
9,10/18/19 09:33:06 PM,112.927,17.760,,-0.091,,,,
10,10/18/19 10:33:06 PM,112.878,17.760,,-0.096,,,,
11,10/18/19 11:33:06 PM,112.801,17.760,,-0.104,,,,
12,10/19/19 12:33:06 AM,112.713,17.760,,-0.113,,,,
13,10/19/19 01:33:06 AM,112.664,17.760,,-0.118,,,,
14,10/19/19 02:33:06 AM,112.596,17.760,,-0.125,,,,
15,10/19/19 03:33:06 AM,112.518,17.760,,-0.133,,,,
16,10/19/19 04:33:06 AM,112.440,17.760,,-0.141,,,,
17,10/19/19 05:33:06 AM,112.411,17.760,,-0.144,,,,
18,10/19/19 06:33:06 AM,112.382,17.760,,-0.147,,,,
19,10/19/19 07:33:06 AM,112.343,17.760,,-0.151,,,,
20,10/19/19 08:33:06 AM,112.362,17.760,,-0.149,,,,
21,10/19/19 09:33:06 AM,112.343,17.760,,-0.151,,,,
22,10/19/19 10:33:06 AM,112.275,17.760,,-0.158,,,,
23,10/19/19 11:33:06 AM,112.158,17.760,,-0.170,,,,
24,10/19/19 12:33:06 PM,111.992,17.760,,-0.187,,,,
25,10/19/19 01:33:06 PM,111.846,17.760,,-0.201,,,,
26,10/19/19 02:33:06 PM,111.652,17.760,,-0.221,,,,
27,10/19/19 03:33:06 PM,111.515,17.760,,-0.235,,,,
28,10/19/19 04:33:06 PM,111.330,17.760,,-0.254,,,,
29,10/19/19 05:33:06 PM,111.262,17.760,,-0.261,,,,
30,10/19/19 06:33:06 PM,111.184,17.760,,-0.269,,,,
31,10/19/19 07:33:06 PM,111.155,17.760,,-0.272,,,,
32,10/19/19 08:33:06 PM,111.097,17.760,,-0.278,,,,
33,10/19/19 09:33:06 PM,111.087,17.760,,-0.279,,,,
34,10/19/19 10:33:06 PM,110.999,17.760,,-0.288,,,,
35,10/19/19 11:33:06 PM,110.922,17.760,,-0.296,,,,
36,10/20/19 12:33:06 AM,110.853,17.760,,-0.303,,,,
37,10/20/19 01:33:06 AM,110.756,17.760,,-0.313,,,,
38,10/20/19 02:33:06 AM,110.678,17.760,,-0.321,,,,
39,10/20/19 03:33:06 AM,110.629,17.760,,-0.326,,,,
40,10/20/19 04:33:06 AM,110.571,17.760,,-0.332,,,,
41,10/20/19 05:33:06 AM,110.552,17.760,,-0.334,,,,
42,10/20/19 06:33:06 AM,110.483,17.760,,-0.341,,,,
43,10/20/19 07:33:06 AM,110.444,17.760,,-0.345,,,,
44,10/20/19 08:33:06 AM,110.425,17.760,,-0.347,,,,
45,10/20/19 09:33:06 AM,110.367,17.760,,-0.352,,,,
